"","STATE","COUNTYNAME","param"
"2351","RI","Kent County",1.40785328859465e-05
"2352","RI","Newport County",1.18057872416237e-05
"2353","RI","Providence County",1.73774995179018e-05
"2354","RI","Washington County",1.2223082726769e-05
"2355","SC","South Carolina",1.684220382673e-05
"2356","SC","Abbeville County",2.30817219462213e-05
"2357","SC","Aiken County",1.73486127713339e-05
"2358","SC","Allendale County",3.25220595858629e-05
"2359","SC","Anderson County",1.90559931848209e-05
"2360","SC","Bamberg County",2.55309849009641e-05
"2361","SC","Barnwell County",2.50359362938936e-05
"2362","SC","Beaufort County",1.16658374476659e-05
"2363","SC","Berkeley County",1.72281724822928e-05
"2364","SC","Calhoun County",2.13553041881751e-05
"2365","SC","Charleston County",1.15291401273797e-05
"2366","SC","Cherokee County",2.37196719776253e-05
"2367","SC","Chester County",2.46376066251061e-05
"2368","SC","Chesterfield County",2.49366092684446e-05
"2369","SC","Clarendon County",2.61998269376749e-05
"2370","SC","Colleton County",2.42978612112253e-05
"2371","SC","Darlington County",2.05684940312649e-05
"2372","SC","Dillon County",2.90283806274741e-05
"2373","SC","Dorchester County",1.80297667110238e-05
"2374","SC","Edgefield County",1.89446922039925e-05
"2375","SC","Fairfield County",2.34221541012162e-05
"2376","SC","Florence County",1.97893308432899e-05
"2377","SC","Georgetown County",1.57220666409564e-05
"2378","SC","Greenville County",1.49017945565148e-05
"2379","SC","Greenwood County",2.06092007311341e-05
"2380","SC","Hampton County",2.48906186155549e-05
"2381","SC","Horry County",2.019610325821e-05
"2382","SC","Jasper County",2.2157605179586e-05
"2383","SC","Kershaw County",1.96839206800665e-05
"2384","SC","Lancaster County",1.66538357616687e-05
"2385","SC","Laurens County",2.34168082592327e-05
"2386","SC","Lee County",2.9437027314419e-05
"2387","SC","Lexington County",1.60478942553228e-05
"2388","SC","McCormick County",1.96029693877861e-05
"2389","SC","Marion County",3.08636130921352e-05
"2390","SC","Marlboro County",3.00514521550778e-05
"2391","SC","Newberry County",2.03499825804534e-05
"2392","SC","Oconee County",1.63871919921848e-05
"2393","SC","Orangeburg County",2.47725050577969e-05
"2394","SC","Pickens County",1.82666409808268e-05
"2395","SC","Richland County",1.72020498334702e-05
"2396","SC","Saluda County",2.24011999654827e-05
"2397","SC","Spartanburg County",1.83826491562485e-05
"2398","SC","Sumter County",2.3482293171708e-05
"2399","SC","Union County",2.65335925180703e-05
"2400","SC","Williamsburg County",2.94586500439506e-05
"2401","SC","York County",1.46347399968503e-05
"2402","SD","South Dakota",1.57836291733304e-05
"2403","SD","Aurora County",2.14322487678254e-05
"2404","SD","Beadle County",1.89878210647471e-05
"2405","SD","Bennett County",2.54546123347559e-05
"2406","SD","Bon Homme County",1.9515674248458e-05
"2407","SD","Brookings County",1.59650854425101e-05
"2408","SD","Brown County",1.51234462748977e-05
"2409","SD","Brule County",1.93254803370025e-05
"2410","SD","Buffalo County",3.47756501946198e-05
"2411","SD","Butte County",2.12339163605166e-05
"2412","SD","Campbell County",1.78991989883291e-05
"2413","SD","Charles Mix County",2.05142610583809e-05
"2414","SD","Clark County",1.86359525110451e-05
"2415","SD","Clay County",1.79785038399047e-05
"2416","SD","Codington County",1.66970192894517e-05
"2417","SD","Corson County",2.83384937468006e-05
"2418","SD","Custer County",1.67329740611555e-05
"2419","SD","Davison County",1.79539945153076e-05
"2420","SD","Day County",2.04405947541262e-05
"2421","SD","Deuel County",1.88628736691953e-05
"2422","SD","Dewey County",2.38973586208048e-05
"2423","SD","Douglas County",1.97384778919972e-05
"2424","SD","Edmunds County",1.47132310115425e-05
"2425","SD","Fall River County",2.07595742962417e-05
"2426","SD","Faulk County",1.9438896551544e-05
"2427","SD","Grant County",1.78387329870606e-05
"2428","SD","Gregory County",2.0587290784303e-05
"2429","SD","Haakon County",1.95744711304221e-05
"2430","SD","Hamlin County",1.69367326773434e-05
"2431","SD","Hand County",1.71901168231389e-05
"2432","SD","Hanson County",1.62848447886088e-05
"2433","SD","Harding County",1.80143443921371e-05
"2434","SD","Hughes County",1.60832408532064e-05
"2435","SD","Hutchinson County",1.88591010603267e-05
"2436","SD","Hyde County",1.79424534097656e-05
"2437","SD","Jackson County",2.84970147806035e-05
"2438","SD","Jerauld County",2.09706566802281e-05
"2439","SD","Jones County",2.09207230196608e-05
"2440","SD","Kingsbury County",1.80081852682837e-05
"2441","SD","Lake County",1.49959680592762e-05
"2442","SD","Lawrence County",1.64909118859846e-05
"2443","SD","Lincoln County",1.0244790504411e-05
"2444","SD","Lyman County",2.09266349282927e-05
"2445","SD","McCook County",1.74203351583542e-05
"2446","SD","McPherson County",2.11713019714661e-05
"2447","SD","Marshall County",1.91866167107448e-05
"2448","SD","Meade County",1.86711946937255e-05
"2449","SD","Mellette County",2.80754565585617e-05
"2450","SD","Miner County",2.01389687371788e-05
"2451","SD","Minnehaha County",1.51054506666608e-05
"2452","SD","Moody County",1.94222848121852e-05
"2453","SD","Oglala Lakota County",3.42509350471624e-05
"2454","SD","Pennington County",1.62991050995846e-05
"2455","SD","Perkins County",2.04177737624121e-05
"2456","SD","Potter County",1.67482731786611e-05
"2457","SD","Roberts County",2.06805264787063e-05
"2458","SD","Sanborn County",2.04650388614416e-05
"2459","SD","Spink County",1.72429551959633e-05
"2460","SD","Stanley County",1.42621607500276e-05
"2461","SD","Sully County",1.42548933687359e-05
"2462","SD","Todd County",3.21941184859808e-05
"2463","SD","Tripp County",2.12777326413678e-05
"2464","SD","Turner County",1.79520773354055e-05
"2465","SD","Union County",8.36374516841684e-06
"2466","SD","Walworth County",1.57814052081765e-05
"2467","SD","Yankton County",1.70706224867433e-05
"2468","SD","Ziebach County",2.60835294926685e-05
"2469","TN","Tennessee",1.65335641959139e-05
"2470","TN","Anderson County",1.87330094757315e-05
"2471","TN","Bedford County",2.13973175486896e-05
"2472","TN","Benton County",2.35422933449466e-05
"2473","TN","Bledsoe County",2.46478765694011e-05
"2474","TN","Blount County",1.69867889204104e-05
"2475","TN","Bradley County",1.96426393718882e-05
"2476","TN","Campbell County",2.35864652425166e-05
"2477","TN","Cannon County",2.21983963427956e-05
"2478","TN","Carroll County",2.24190729585239e-05
"2479","TN","Carter County",2.44984074142343e-05
"2480","TN","Cheatham County",1.80202947573346e-05
"2481","TN","Chester County",2.32853883029778e-05
"2482","TN","Claiborne County",2.45893458800363e-05
"2483","TN","Clay County",2.81398510285671e-05
"2484","TN","Cocke County",2.78906450838373e-05
"2485","TN","Coffee County",2.06327786969762e-05
"2486","TN","Crockett County",2.18489483829416e-05
"2487","TN","Cumberland County",2.09203806870048e-05
"2488","TN","Davidson County",1.38504125135655e-05
"2489","TN","Decatur County",2.35540527567794e-05
"2490","TN","DeKalb County",2.16378818418878e-05
"2491","TN","Dickson County",1.91352596069572e-05
"2492","TN","Dyer County",1.96035097184029e-05
"2493","TN","Fayette County",1.36649517490742e-05
"2494","TN","Fentress County",2.56070790675558e-05
"2495","TN","Franklin County",1.96425832474184e-05
"2496","TN","Gibson County",2.24174266856717e-05
"2497","TN","Giles County",2.11552245341076e-05
"2498","TN","Grainger County",2.35178149498065e-05
"2499","TN","Greene County",2.3219617598932e-05
"2500","TN","Grundy County",2.65473817151877e-05
"2501","TN","Hamblen County",2.21459892014392e-05
"2502","TN","Hamilton County",1.46880707966434e-05
"2503","TN","Hancock County",2.92567324420587e-05
"2504","TN","Hardeman County",2.65937037940944e-05
"2505","TN","Hardin County",2.18115892589682e-05
"2506","TN","Hawkins County",2.27825638033509e-05
"2507","TN","Haywood County",2.59740652011249e-05
"2508","TN","Henderson County",2.23959464855187e-05
"2509","TN","Henry County",2.20264910474824e-05
"2510","TN","Hickman County",2.32814319100512e-05
"2511","TN","Houston County",2.23699014163667e-05
"2512","TN","Humphreys County",2.06382376294707e-05
"2513","TN","Jackson County",2.57530529616352e-05
"2514","TN","Jefferson County",2.0909272896172e-05
"2515","TN","Johnson County",2.38452129458268e-05
"2516","TN","Knox County",1.45389261223592e-05
"2517","TN","Lake County",2.79713097105608e-05
"2518","TN","Lauderdale County",2.54641036757765e-05
"2519","TN","Lawrence County",2.25793799253874e-05
"2520","TN","Lewis County",2.40928081926324e-05
"2521","TN","Lincoln County",2.06779528043402e-05
"2522","TN","Loudon County",1.45619463556526e-05
"2523","TN","McMinn County",2.20321524775552e-05
"2524","TN","McNairy County",2.38236134724176e-05
"2525","TN","Macon County",2.48181172155259e-05
"2526","TN","Madison County",1.90192567859126e-05
"2527","TN","Marion County",2.00796081627477e-05
"2528","TN","Marshall County",2.0549055346622e-05
"2529","TN","Maury County",1.85148381950922e-05
"2530","TN","Meigs County",2.21917399393764e-05
"2531","TN","Monroe County",2.07737147860447e-05
"2532","TN","Montgomery County",2.05511554591773e-05
"2533","TN","Moore County",1.79997792098831e-05
"2534","TN","Morgan County",2.31522949947842e-05
"2535","TN","Obion County",2.30737037451043e-05
"2536","TN","Overton County",2.41445266400766e-05
"2537","TN","Perry County",2.47338875661112e-05
"2538","TN","Pickett County",2.26369068153062e-05
"2539","TN","Polk County",2.34757081613631e-05
"2540","TN","Putnam County",1.8531974254145e-05
"2541","TN","Rhea County",2.19087836411682e-05
"2542","TN","Roane County",1.82563144078924e-05
"2543","TN","Robertson County",1.82449030811833e-05
"2544","TN","Rutherford County",1.7702015780327e-05
"2545","TN","Scott County",2.59769521352592e-05
"2546","TN","Sequatchie County",2.06407612873583e-05
"2547","TN","Sevier County",2.20437448836814e-05
"2548","TN","Shelby County",1.61460496586642e-05
"2549","TN","Smith County",2.09535926097514e-05
"2550","TN","Stewart County",2.16097708629876e-05
"2551","TN","Sullivan County",1.86630991047117e-05
"2552","TN","Sumner County",1.41754391409485e-05
"2553","TN","Tipton County",1.94768496881433e-05
"2554","TN","Trousdale County",2.25066969143628e-05
"2555","TN","Unicoi County",2.29718036092571e-05
"2556","TN","Union County",2.39544553380195e-05
"2557","TN","Van Buren County",2.55003275559597e-05
"2558","TN","Warren County",2.35184649612514e-05
"2559","TN","Washington County",1.79438594107371e-05
"2560","TN","Wayne County",2.27325070062776e-05
"2561","TN","Weakley County",2.29850799871481e-05
"2562","TN","White County",2.32823477652277e-05
"2563","TN","Williamson County",7.59244729085551e-06
"2564","TN","Wilson County",1.45575009565499e-05
"2565","TX","Texas",1.38705628259779e-05
"2566","TX","Anderson County",2.13106210233682e-05
"2567","TX","Andrews County",1.42042321219294e-05
"2568","TX","Angelina County",2.04638495967168e-05
"2569","TX","Aransas County",1.5607977410374e-05
"2570","TX","Archer County",1.60034522532879e-05
"2571","TX","Armstrong County",1.76567589861858e-05
"2572","TX","Atascosa County",1.95578294283487e-05
"2573","TX","Austin County",1.39751265902682e-05
"2574","TX","Bailey County",2.29467528361532e-05
"2575","TX","Bandera County",1.65532995825797e-05
"2576","TX","Bastrop County",1.84565444548736e-05
"2577","TX","Baylor County",2.09605228969519e-05
"2578","TX","Bee County",2.20451730666134e-05
"2579","TX","Bell County",2.04090261055863e-05
"2580","TX","Bexar County",1.68497166286812e-05
"2581","TX","Blanco County",1.32787868343988e-05
"2582","TX","Borden County",7.80232483094963e-06
"2583","TX","Bosque County",1.9418320308887e-05
"2584","TX","Bowie County",1.91362273499179e-05
"2585","TX","Brazoria County",1.33200533085791e-05
"2586","TX","Brazos County",1.58792770034021e-05
"2587","TX","Brewster County",1.83852851110584e-05
"2588","TX","Briscoe County",1.98292409736363e-05
"2589","TX","Brooks County",3.16513398653176e-05
"2590","TX","Brown County",2.10972496167131e-05
"2591","TX","Burleson County",1.83374129921701e-05
"2592","TX","Burnet County",1.3694011479327e-05
"2593","TX","Caldwell County",2.07860472829995e-05
"2594","TX","Calhoun County",1.86999580896517e-05
"2595","TX","Callahan County",2.0428184976974e-05
"2596","TX","Cameron County",2.63143781129849e-05
"2597","TX","Camp County",2.17110793233654e-05
"2598","TX","Carson County",1.62857194242576e-05
"2599","TX","Cass County",2.15559807881008e-05
"2600","TX","Castro County",2.23225401525619e-05
"2601","TX","Chambers County",1.19687882101254e-05
"2602","TX","Cherokee County",2.03074704312106e-05
"2603","TX","Childress County",2.10635974722145e-05
"2604","TX","Clay County",1.80387760375934e-05
"2605","TX","Cochran County",2.14898635826092e-05
"2606","TX","Coke County",2.02952134709923e-05
"2607","TX","Coleman County",2.24714760375704e-05
"2608","TX","Collin County",9.67371232911044e-06
"2609","TX","Collingsworth County",2.0996133135926e-05
"2610","TX","Colorado County",1.63581465249506e-05
"2611","TX","Comal County",1.18635186374181e-05
"2612","TX","Comanche County",2.26149511119195e-05
"2613","TX","Concho County",2.0431576558203e-05
"2614","TX","Cooke County",1.48762391406386e-05
"2615","TX","Coryell County",2.30389570665833e-05
"2616","TX","Cottle County",2.95798274381556e-05
"2617","TX","Crane County",1.73054483451761e-05
"2618","TX","Crockett County",1.79635382562533e-05
"2619","TX","Crosby County",2.4372819092961e-05
"2620","TX","Culberson County",2.39856530434111e-05
"2621","TX","Dallam County",1.54237386836684e-05
"2622","TX","Dallas County",1.30221062759966e-05
"2623","TX","Dawson County",1.84412958811146e-05
"2624","TX","Deaf Smith County",2.37147610295846e-05
"2625","TX","Delta County",2.12939730658215e-05
"2626","TX","Denton County",1.14841361477704e-05
"2627","TX","DeWitt County",1.34123414277407e-05
"2628","TX","Dickens County",2.18036221321792e-05
"2629","TX","Dimmit County",2.41206338811137e-05
"2630","TX","Donley County",2.53676135888341e-05
"2631","TX","Duval County",2.55409676210385e-05
"2632","TX","Eastland County",2.18291317694447e-05
"2633","TX","Ector County",1.6915016705799e-05
"2634","TX","Edwards County",1.6238696956662e-05
"2635","TX","Ellis County",1.52562097393585e-05
"2636","TX","El Paso County",2.35001565163223e-05
"2637","TX","Erath County",1.88074175282336e-05
"2638","TX","Falls County",2.3019245240193e-05
"2639","TX","Fannin County",1.86944262841825e-05
"2640","TX","Fayette County",1.33451241247708e-05
"2641","TX","Fisher County",1.81029629338854e-05
"2642","TX","Floyd County",2.22513927360444e-05
"2643","TX","Foard County",2.43981716920727e-05
"2644","TX","Fort Bend County",1.03795639104208e-05
"2645","TX","Franklin County",2.0387600088912e-05
"2646","TX","Freestone County",1.82483785530782e-05
"2647","TX","Frio County",2.34816367249727e-05
"2648","TX","Gaines County",1.83819174733895e-05
"2649","TX","Galveston County",1.29365357319979e-05
"2650","TX","Garza County",1.97947196082155e-05
"2651","TX","Gillespie County",1.28550720546085e-05
"2652","TX","Glasscock County",9.33341020624518e-06
"2653","TX","Goliad County",1.57099578450527e-05
"2654","TX","Gonzales County",1.86824886802087e-05
"2655","TX","Gray County",1.72559281042041e-05
"2656","TX","Grayson County",1.7230901397092e-05
"2657","TX","Gregg County",1.85818872681963e-05
"2658","TX","Grimes County",1.83628135088902e-05
"2659","TX","Guadalupe County",1.66292157433987e-05
"2660","TX","Hale County",2.30046302237554e-05
"2661","TX","Hall County",2.73845869023168e-05
"2662","TX","Hamilton County",1.76487309809062e-05
"2663","TX","Hansford County",1.75723361491347e-05
"2664","TX","Hardeman County",2.38447826149538e-05
"2665","TX","Hardin County",1.50249673392499e-05
"2666","TX","Harris County",1.24440899609279e-05
"2667","TX","Harrison County",1.86398255546473e-05
"2668","TX","Hartley County",1.51248917522585e-05
"2669","TX","Haskell County",2.32387512722974e-05
"2670","TX","Hays County",1.39776670056745e-05
"2671","TX","Hemphill County",1.51923438341187e-05
"2672","TX","Henderson County",2.01215431912717e-05
"2673","TX","Hidalgo County",2.64099163255381e-05
"2674","TX","Hill County",1.99351706041052e-05
"2675","TX","Hockley County",1.87242221315276e-05
"2676","TX","Hood County",1.39746532796716e-05
"2677","TX","Hopkins County",2.01922089533625e-05
"2678","TX","Houston County",2.20210214863763e-05
"2679","TX","Howard County",1.5950070206655e-05
"2680","TX","Hudspeth County",2.43360625554031e-05
"2681","TX","Hunt County",1.93254062013509e-05
"2682","TX","Hutchinson County",1.7519458887616e-05
"2683","TX","Irion County",1.14979124666312e-05
"2684","TX","Jack County",1.7798457870818e-05
"2685","TX","Jackson County",1.85539432275123e-05
"2686","TX","Jasper County",1.81942905724232e-05
"2687","TX","Jeff Davis County",1.6992879408798e-05
"2688","TX","Jefferson County",1.65373847085157e-05
"2689","TX","Jim Hogg County",2.65635903440333e-05
"2690","TX","Jim Wells County",2.16969654624363e-05
"2691","TX","Johnson County",1.72630636223758e-05
"2692","TX","Jones County",2.14745701075798e-05
"2693","TX","Karnes County",1.14238185716766e-05
"2694","TX","Kaufman County",1.67449476363436e-05
"2695","TX","Kendall County",8.53567220095301e-06
"2696","TX","Kenedy County",2.52866321496248e-05
"2697","TX","Kent County",2.00517516227754e-05
"2698","TX","Kerr County",1.56145182833529e-05
"2699","TX","Kimble County",2.0419949258443e-05
"2700","TX","King County",1.8039584117089e-05
"2701","TX","Kinney County",2.04288752880807e-05
"2702","TX","Kleberg County",2.13958684288996e-05
"2703","TX","Knox County",2.35592731368031e-05
"2704","TX","Lamar County",2.03453873788538e-05
"2705","TX","Lamb County",2.1858905487407e-05
"2706","TX","Lampasas County",1.78167711038317e-05
"2707","TX","La Salle County",1.25439912250384e-05
"2708","TX","Lavaca County",1.60332940760276e-05
"2709","TX","Lee County",1.86608181488607e-05
"2710","TX","Leon County",1.86017729126688e-05
"2711","TX","Liberty County",1.8196574320781e-05
"2712","TX","Limestone County",2.21343883912684e-05
"2713","TX","Lipscomb County",1.67537588880736e-05
"2714","TX","Live Oak County",1.52514034042975e-05
"2715","TX","Llano County",1.41047173274706e-05
"2716","TX","Loving County",1.50219907743362e-05
"2717","TX","Lubbock County",1.64939219146037e-05
"2718","TX","Lynn County",1.84068898481705e-05
"2719","TX","McCulloch County",2.16355345329121e-05
"2720","TX","McLennan County",1.83673514408269e-05
"2721","TX","McMullen County",1.09913619730977e-05
"2722","TX","Madison County",2.02642343131398e-05
"2723","TX","Marion County",2.32934204482014e-05
"2724","TX","Martin County",1.17292993227921e-05
"2725","TX","Mason County",1.80798842300109e-05
"2726","TX","Matagorda County",1.74542766262845e-05
"2727","TX","Maverick County",2.77486380449448e-05
"2728","TX","Medina County",1.70895473194898e-05
"2729","TX","Menard County",2.49568795249722e-05
"2730","TX","Midland County",8.20688433729358e-06
"2731","TX","Milam County",2.05899556784314e-05
"2732","TX","Mills County",2.04744855384768e-05
"2733","TX","Mitchell County",2.0242702936286e-05
"2734","TX","Montague County",1.88086871506222e-05
"2735","TX","Montgomery County",9.60673079628063e-06
"2736","TX","Moore County",2.12335136607992e-05
"2737","TX","Morris County",2.4808308524293e-05
"2738","TX","Motley County",2.2206797517878e-05
"2739","TX","Nacogdoches County",2.03864173807441e-05
"2740","TX","Navarro County",2.00761242098745e-05
"2741","TX","Newton County",2.02872298146595e-05
"2742","TX","Nolan County",2.0244332136871e-05
"2743","TX","Nueces County",1.76079037725458e-05
"2744","TX","Ochiltree County",1.48366674637485e-05
"2745","TX","Oldham County",1.79946865106171e-05
"2746","TX","Orange County",1.67387326742495e-05
"2747","TX","Palo Pinto County",1.89370464548714e-05
"2748","TX","Panola County",1.83294487609094e-05
"2749","TX","Parker County",1.2620212872825e-05
"2750","TX","Parmer County",2.20710372134324e-05
"2751","TX","Pecos County",1.84264205476506e-05
"2752","TX","Polk County",1.76258600684511e-05
"2753","TX","Potter County",1.96011186863873e-05
"2754","TX","Presidio County",2.62786329725084e-05
"2755","TX","Rains County",1.89525538029792e-05
"2756","TX","Randall County",1.50872375639489e-05
"2757","TX","Reagan County",1.62642388082328e-05
"2758","TX","Real County",2.11695262120181e-05
"2759","TX","Red River County",2.2980021674357e-05
"2760","TX","Reeves County",1.67006533504151e-05
"2761","TX","Refugio County",1.99927605783731e-05
"2762","TX","Roberts County",1.58723286285328e-05
"2763","TX","Robertson County",2.11430667829366e-05
"2764","TX","Rockwall County",1.01726467285468e-05
"2765","TX","Runnels County",2.14961957773359e-05
"2766","TX","Rusk County",1.93888016285209e-05
"2767","TX","Sabine County",1.9792854527202e-05
"2768","TX","San Augustine County",2.38003935178605e-05
"2769","TX","San Jacinto County",1.93657059130777e-05
"2770","TX","San Patricio County",1.8642671838206e-05
"2771","TX","San Saba County",2.07910367245312e-05
"2772","TX","Schleicher County",1.96979026227339e-05
"2773","TX","Scurry County",1.59433480116541e-05
"2774","TX","Shackelford County",1.53216149345234e-05
"2775","TX","Shelby County",2.14027690294093e-05
"2776","TX","Sherman County",1.80522505904881e-05
"2777","TX","Smith County",1.60936182013399e-05
"2778","TX","Somervell County",1.53136187815968e-05
"2779","TX","Starr County",3.0911568593544e-05
"2780","TX","Stephens County",2.13401788785706e-05
"2781","TX","Sterling County",1.3527465868381e-05
"2782","TX","Stonewall County",1.85185917860895e-05
"2783","TX","Sutton County",1.69311268252616e-05
"2784","TX","Swisher County",2.30797086053806e-05
"2785","TX","Tarrant County",1.31011693252876e-05
"2786","TX","Taylor County",1.78695014074754e-05
"2787","TX","Terrell County",2.32655135646694e-05
"2788","TX","Terry County",2.24188813702381e-05
"2789","TX","Throckmorton County",1.85632170888036e-05
"2790","TX","Titus County",2.22256674308918e-05
"2791","TX","Tom Green County",1.77576481822806e-05
"2792","TX","Travis County",9.91980893856069e-06
"2793","TX","Trinity County",2.4198459193268e-05
"2794","TX","Tyler County",2.09533424220039e-05
"2795","TX","Upshur County",1.97386124574736e-05
"2796","TX","Upton County",1.52612263104526e-05
"2797","TX","Uvalde County",2.20017932437888e-05
"2798","TX","Val Verde County",2.33337533897695e-05
"2799","TX","Van Zandt County",1.89236677144852e-05
"2800","TX","Victoria County",1.57832275111596e-05
"2801","TX","Walker County",2.05375280996508e-05
"2802","TX","Waller County",1.48416368844735e-05
"2803","TX","Ward County",1.58568411572068e-05
"2804","TX","Washington County",1.55402519510801e-05
"2805","TX","Webb County",2.39962993820072e-05
"2806","TX","Wharton County",1.92132268343107e-05
"2807","TX","Wheeler County",1.9349225000292e-05
"2808","TX","Wichita County",1.84506611985886e-05
"2809","TX","Wilbarger County",2.2869907493837e-05
"2810","TX","Willacy County",3.06641500946429e-05
"2811","TX","Williamson County",1.27861112995345e-05
"2812","TX","Wilson County",1.45063005120364e-05
"2813","TX","Winkler County",1.54853940138918e-05
"2814","TX","Wise County",1.56534762838033e-05
"2815","TX","Wood County",1.84391970238749e-05
"2816","TX","Yoakum County",1.67008140745199e-05
"2817","TX","Young County",1.66161313243186e-05
"2818","TX","Zapata County",2.96776635976802e-05
"2819","TX","Zavala County",2.98681274586198e-05
"2820","UT","Utah",1.45815699007295e-05
"2821","UT","Beaver County",2.10635076898238e-05
"2822","UT","Box Elder County",1.79535637239672e-05
"2823","UT","Cache County",1.73726266289081e-05
"2824","UT","Carbon County",2.03977114835342e-05
"2825","UT","Daggett County",1.90423933373102e-05
"2826","UT","Davis County",1.35945997561412e-05
"2827","UT","Duchesne County",1.75555309072947e-05
"2828","UT","Emery County",2.09616039984923e-05
"2829","UT","Garfield County",2.27940185062249e-05
"2830","UT","Grand County",1.83815776830049e-05
"2831","UT","Iron County",2.09068606078555e-05
"2832","UT","Juab County",1.89335849830445e-05
"2833","UT","Kane County",2.02126988502296e-05
"2834","UT","Millard County",1.93615845499918e-05
"2835","UT","Morgan County",1.0103618801511e-05
"2836","UT","Piute County",2.89330759588512e-05
"2837","UT","Rich County",1.9994484167955e-05
"2838","UT","Salt Lake County",1.39963200455427e-05
"2839","UT","San Juan County",2.25416400470677e-05
"2840","UT","Sanpete County",2.07752144930355e-05
"2841","UT","Sevier County",1.93789435821427e-05
"2842","UT","Summit County",6.37885966914018e-06
"2843","UT","Tooele County",1.7299130178049e-05
"2844","UT","Uintah County",1.78466783678082e-05
"2845","UT","Utah County",1.39002988152895e-05
"2846","UT","Wasatch County",1.15672766181666e-05
"2847","UT","Washington County",1.56924588822862e-05
"2848","UT","Wayne County",2.12743126793046e-05
"2849","UT","Weber County",1.73188642906862e-05
"2850","VT","Vermont",1.63903570007736e-05
"2851","VT","Addison County",1.56323336597278e-05
"2852","VT","Bennington County",1.66312961135154e-05
"2853","VT","Caledonia County",2.07326483387315e-05
"2854","VT","Chittenden County",1.31990069219549e-05
"2855","VT","Essex County",2.51857312805491e-05
"2856","VT","Franklin County",1.81867509441259e-05
"2857","VT","Grand Isle County",1.56866313664505e-05
"2858","VT","Lamoille County",1.46308407921142e-05
"2859","VT","Orange County",1.87924427879098e-05
"2860","VT","Orleans County",2.17410688318762e-05
"2861","VT","Rutland County",1.93262025216972e-05
"2862","VT","Washington County",1.63950937015088e-05
"2863","VT","Windham County",1.95954836247589e-05
"2864","VT","Windsor County",1.55877716985227e-05
"2865","VA","Virginia",1.27729253720955e-05
"2866","VA","Accomack County",2.22097153837435e-05
"2867","VA","Albemarle County",8.5519206171336e-06
"2868","VA","Alleghany County",2.05829674602976e-05
"2869","VA","Amelia County",1.87048016646361e-05
"2870","VA","Amherst County",2.08066387920748e-05
"2871","VA","Appomattox County",2.04279253593607e-05
"2872","VA","Arlington County",8.10599261247053e-06
"2873","VA","Augusta County",1.81966908765152e-05
"2874","VA","Bath County",2.09787567412516e-05
"2875","VA","Bedford County",1.52418970331899e-05
"2876","VA","Bland County",2.07927302336817e-05
"2877","VA","Botetourt County",1.47183240712313e-05
"2878","VA","Brunswick County",2.39706514116038e-05
"2879","VA","Buchanan County",2.37529230401774e-05
"2880","VA","Buckingham County",2.18102294668239e-05
"2881","VA","Campbell County",2.06812216080877e-05
"2882","VA","Caroline County",1.88375499091452e-05
"2883","VA","Carroll County",2.37432229208283e-05
"2884","VA","Charles City County",1.70528596826039e-05
"2885","VA","Charlotte County",2.42493422931149e-05
"2886","VA","Chesterfield County",1.36860134745675e-05
"2887","VA","Clarke County",1.17529958682474e-05
"2888","VA","Craig County",2.13841136848343e-05
"2889","VA","Culpeper County",1.55735193953307e-05
"2890","VA","Cumberland County",2.39765132350376e-05
"2891","VA","Dickenson County",2.51143423261579e-05
"2892","VA","Dinwiddie County",1.97290233281762e-05
"2893","VA","Essex County",2.00146975096974e-05
"2894","VA","Fairfax County",8.24614218309244e-06
"2895","VA","Fauquier County",1.03291945828481e-05
"2896","VA","Floyd County",2.06851737915604e-05
"2897","VA","Fluvanna County",1.60164737599683e-05
"2898","VA","Franklin County",1.84071762163837e-05
"2899","VA","Frederick County",1.50185741305354e-05
"2900","VA","Giles County",2.08652051644032e-05
"2901","VA","Gloucester County",1.6506852932174e-05
"2902","VA","Goochland County",7.34144438480511e-06
"2903","VA","Grayson County",2.55387980285632e-05
"2904","VA","Greene County",1.67066169593406e-05
"2905","VA","Greensville County",2.45794359946408e-05
"2906","VA","Halifax County",2.27797297938749e-05
"2907","VA","Hanover County",1.25166652928998e-05
"2908","VA","Henrico County",1.3181203025676e-05
"2909","VA","Henry County",2.50312631299651e-05
"2910","VA","Highland County",2.1348393804478e-05
"2911","VA","Isle of Wight County",1.46832407003778e-05
"2912","VA","James City County",1.0743935473869e-05
"2913","VA","King and Queen Count",2.00202645489757e-05
"2914","VA","King George County",1.37575241174922e-05
"2915","VA","King William County",1.73010781939585e-05
"2916","VA","Lancaster County",1.40408881821307e-05
"2917","VA","Lee County",2.62586157871233e-05
"2918","VA","Loudoun County",8.17089728557557e-06
"2919","VA","Louisa County",1.66240085811788e-05
"2920","VA","Lunenburg County",2.36077124763341e-05
"2921","VA","Madison County",1.69062750925799e-05
"2922","VA","Mathews County",1.51952215960393e-05
"2923","VA","Mecklenburg County",2.16049150206445e-05
"2924","VA","Middlesex County",1.63040074591962e-05
"2925","VA","Montgomery County",1.55320948739644e-05
"2926","VA","Nelson County",1.63542739998246e-05
"2927","VA","New Kent County",9.88944978666649e-06
"2928","VA","Northampton County",1.96225451919253e-05
"2929","VA","Northumberland Count",1.58851656560853e-05
"2930","VA","Nottoway County",2.28369036232363e-05
"2931","VA","Orange County",1.6097022459488e-05
"2932","VA","Page County",2.17628501162384e-05
