"","STATE","COUNTYNAME","param"
"2934","VA","Pittsylvania County",2.16491844787647e-05
"2935","VA","Powhatan County",1.26242686184371e-05
"2936","VA","Prince Edward County",2.31734452317688e-05
"2937","VA","Prince George County",1.75014387440427e-05
"2938","VA","Prince William Count",1.32520228871194e-05
"2939","VA","Pulaski County",2.17636054962555e-05
"2940","VA","Rappahannock County",1.3966646061713e-05
"2941","VA","Richmond County",2.13623149364614e-05
"2942","VA","Roanoke County",1.52891689591228e-05
"2943","VA","Rockbridge County",1.84896310497796e-05
"2944","VA","Rockingham County",1.7608993116483e-05
"2945","VA","Russell County",2.30860580140514e-05
"2946","VA","Scott County",2.42584582259853e-05
"2947","VA","Shenandoah County",1.97083029819524e-05
"2948","VA","Smyth County",2.55677279589538e-05
"2949","VA","Southampton County",2.00163278813268e-05
"2950","VA","Spotsylvania County",1.47941485100928e-05
"2951","VA","Stafford County",1.2858813568546e-05
"2952","VA","Surry County",2.12998786284885e-05
"2953","VA","Sussex County",2.58008938949311e-05
"2954","VA","Tazewell County",1.99589278382224e-05
"2955","VA","Warren County",1.73796051054989e-05
"2956","VA","Washington County",1.93951830140164e-05
"2957","VA","Westmoreland County",1.95171264065612e-05
"2958","VA","Wise County",2.37126701690606e-05
"2959","VA","Wythe County",2.32108458291446e-05
"2960","VA","York County",1.34657433634157e-05
"2961","VA","Alexandria city",9.89341354893493e-06
"2962","VA","Bristol city",2.50417004903353e-05
"2963","VA","Buena Vista city",2.88610513507757e-05
"2964","VA","Charlottesville city",1.19703583082258e-05
"2965","VA","Chesapeake city",1.61116996862395e-05
"2966","VA","Colonial Heights cit",2.09389959069076e-05
"2967","VA","Covington city",2.59553270466672e-05
"2968","VA","Danville city",2.6247455193965e-05
"2969","VA","Emporia city",3.13155112304808e-05
"2970","VA","Fairfax city",1.10458570893742e-05
"2971","VA","Falls Church city",7.41100022700444e-06
"2972","VA","Franklin city",2.33052204936047e-05
"2973","VA","Fredericksburg city",1.61567217383122e-05
"2974","VA","Galax city",2.62813859341562e-05
"2975","VA","Hampton city",2.1762954060994e-05
"2976","VA","Harrisonburg city",2.32300815929169e-05
"2977","VA","Hopewell city",2.74327371030875e-05
"2978","VA","Lexington city",1.43383626833761e-05
"2979","VA","Lynchburg city",1.95606772304099e-05
"2980","VA","Manassas city",1.73557493076412e-05
"2981","VA","Manassas Park city",1.87600855310414e-05
"2982","VA","Martinsville city",2.43469048104408e-05
"2983","VA","Newport News city",2.16339731094016e-05
"2984","VA","Norfolk city",2.17562956325573e-05
"2985","VA","Norton city",2.48330316781197e-05
"2986","VA","Petersburg city",3.10787089280366e-05
"2987","VA","Poquoson city",1.2624576084602e-05
"2988","VA","Portsmouth city",2.37131169793996e-05
"2989","VA","Radford city",2.19758838532763e-05
"2990","VA","Richmond city",1.58242192151058e-05
"2991","VA","Roanoke city",2.15209202594094e-05
"2992","VA","Salem city",1.75099417312203e-05
"2993","VA","Staunton city",2.09313492282517e-05
"2994","VA","Suffolk city",1.59363332842397e-05
"2995","VA","Virginia Beach city",1.53109487790099e-05
"2996","VA","Waynesboro city",2.2420403197382e-05
"2997","VA","Williamsburg city",1.47057398085751e-05
"2998","VA","Winchester city",1.75426437609432e-05
"2999","WA","Washington",1.31335834089238e-05
"3000","WA","Adams County",2.27525752370221e-05
"3001","WA","Asotin County",1.85251668340568e-05
"3002","WA","Benton County",1.51571322982806e-05
"3003","WA","Chelan County",1.69556397202555e-05
"3004","WA","Clallam County",1.83421284121792e-05
"3005","WA","Clark County",1.43214479810985e-05
"3006","WA","Columbia County",1.93927607970083e-05
"3007","WA","Cowlitz County",1.86874642595962e-05
"3008","WA","Douglas County",1.96358866965276e-05
"3009","WA","Ferry County",2.11458314101921e-05
"3010","WA","Franklin County",1.9783716037181e-05
"3011","WA","Garfield County",2.07841061146748e-05
"3012","WA","Grant County",1.9699047726295e-05
"3013","WA","Grays Harbor County",2.08707237178244e-05
"3014","WA","Island County",1.51590437329084e-05
"3015","WA","Jefferson County",1.48344534367171e-05
"3016","WA","King County",9.2870186651922e-06
"3017","WA","Kitsap County",1.38851490857206e-05
"3018","WA","Kittitas County",1.78440032317704e-05
"3019","WA","Klickitat County",1.72495352170476e-05
"3020","WA","Lewis County",2.04285442925499e-05
"3021","WA","Lincoln County",1.81400713326152e-05
"3022","WA","Mason County",1.8136716206756e-05
"3023","WA","Okanogan County",2.28434671672418e-05
"3024","WA","Pacific County",2.13429613561928e-05
"3025","WA","Pend Oreille County",1.97473543098098e-05
"3026","WA","Pierce County",1.58459421371925e-05
"3027","WA","San Juan County",1.24567066368357e-05
"3028","WA","Skagit County",1.59724099822181e-05
"3029","WA","Skamania County",1.57882903832744e-05
"3030","WA","Snohomish County",1.39454413303837e-05
"3031","WA","Spokane County",1.69849804269481e-05
"3032","WA","Stevens County",1.98405772071212e-05
"3033","WA","Thurston County",1.62449460757938e-05
"3034","WA","Wahkiakum County",1.98251251464474e-05
"3035","WA","Walla Walla County",1.64166207636965e-05
"3036","WA","Whatcom County",1.58797226702494e-05
"3037","WA","Whitman County",1.93177118747367e-05
"3038","WA","Yakima County",2.11808664765448e-05
"3039","WV","West Virginia",1.99045464682727e-05
"3040","WV","Barbour County",2.40607356642487e-05
"3041","WV","Berkeley County",1.98713243619972e-05
"3042","WV","Boone County",2.23546416808895e-05
"3043","WV","Braxton County",2.36353627894089e-05
"3044","WV","Brooke County",2.07464420099328e-05
"3045","WV","Cabell County",1.90328124659461e-05
"3046","WV","Calhoun County",2.41159341976815e-05
"3047","WV","Clay County",2.63958406528515e-05
"3048","WV","Doddridge County",1.90375180419744e-05
"3049","WV","Fayette County",2.39680182752257e-05
"3050","WV","Gilmer County",2.39712412523091e-05
"3051","WV","Grant County",2.46818850448242e-05
"3052","WV","Greenbrier County",2.23536942914961e-05
"3053","WV","Hampshire County",2.38079362263728e-05
"3054","WV","Hancock County",2.14915707863067e-05
"3055","WV","Hardy County",2.5009375145041e-05
"3056","WV","Harrison County",1.80327170330124e-05
"3057","WV","Jackson County",2.11935115588329e-05
"3058","WV","Jefferson County",1.55872534861581e-05
"3059","WV","Kanawha County",1.85295398158973e-05
"3060","WV","Lewis County",2.09697891751247e-05
"3061","WV","Lincoln County",2.46416105575785e-05
"3062","WV","Logan County",2.30843547477167e-05
"3063","WV","McDowell County",2.87454997487109e-05
"3064","WV","Marion County",2.04960126222239e-05
"3065","WV","Marshall County",1.87263570825985e-05
"3066","WV","Mason County",2.24444657614254e-05
"3067","WV","Mercer County",2.43507934721652e-05
"3068","WV","Mineral County",2.19567376434553e-05
"3069","WV","Mingo County",2.51173818118901e-05
"3070","WV","Monongalia County",1.4310693600602e-05
"3071","WV","Monroe County",2.50044069514341e-05
"3072","WV","Morgan County",2.37924112059588e-05
"3073","WV","Nicholas County",2.38784141494596e-05
"3074","WV","Ohio County",1.58904741450632e-05
"3075","WV","Pendleton County",2.47488520646289e-05
"3076","WV","Pleasants County",1.85433711038835e-05
"3077","WV","Pocahontas County",2.64164484909599e-05
"3078","WV","Preston County",2.15968816235637e-05
"3079","WV","Putnam County",1.60599753455556e-05
"3080","WV","Raleigh County",2.0319441785657e-05
"3081","WV","Randolph County",2.38157144805829e-05
"3082","WV","Ritchie County",2.1888703191176e-05
"3083","WV","Roane County",2.47563702665027e-05
"3084","WV","Summers County",2.60032709302902e-05
"3085","WV","Taylor County",2.09380354803844e-05
"3086","WV","Tucker County",2.4570481660481e-05
"3087","WV","Tyler County",1.94762032767158e-05
"3088","WV","Upshur County",2.21412127246375e-05
"3089","WV","Wayne County",2.2698773867505e-05
"3090","WV","Webster County",2.68596949190678e-05
"3091","WV","Wetzel County",2.02021006789135e-05
"3092","WV","Wirt County",2.50503936830849e-05
"3093","WV","Wood County",2.02826226673369e-05
"3094","WV","Wyoming County",2.37978784710861e-05
"3095","WI","Wisconsin",1.61901073236445e-05
"3096","WI","Adams County",2.42077416942206e-05
"3097","WI","Ashland County",2.32664258282574e-05
"3098","WI","Barron County",1.81326594966822e-05
"3099","WI","Bayfield County",1.9246673250949e-05
"3100","WI","Brown County",1.55131928314227e-05
"3101","WI","Buffalo County",2.14090851341187e-05
"3102","WI","Burnett County",2.15862997659504e-05
"3103","WI","Calumet County",1.49589364978533e-05
"3104","WI","Chippewa County",1.92227956711953e-05
"3105","WI","Clark County",2.13229942404083e-05
"3106","WI","Columbia County",1.73693977661698e-05
"3107","WI","Crawford County",2.31391653584934e-05
"3108","WI","Dane County",1.31993910744207e-05
"3109","WI","Dodge County",1.91271792622112e-05
"3110","WI","Door County",1.66639124723865e-05
"3111","WI","Douglas County",1.97543170745591e-05
"3112","WI","Dunn County",1.87327557945312e-05
"3113","WI","Eau Claire County",1.6473301241191e-05
"3114","WI","Florence County",2.16951325714339e-05
"3115","WI","Fond du Lac County",1.73915919894278e-05
"3116","WI","Forest County",2.0748690973843e-05
"3117","WI","Grant County",2.10287908095315e-05
"3118","WI","Green County",1.78215675393211e-05
"3119","WI","Green Lake County",2.04184674957258e-05
"3120","WI","Iowa County",1.79134663831428e-05
"3121","WI","Iron County",2.24871020591624e-05
"3122","WI","Jackson County",2.12137288631446e-05
"3123","WI","Jefferson County",1.84729018194512e-05
"3124","WI","Juneau County",2.31783560266122e-05
"3125","WI","Kenosha County",1.76196395773659e-05
"3126","WI","Kewaunee County",1.78184692117027e-05
"3127","WI","La Crosse County",1.6565804370917e-05
"3128","WI","Lafayette County",2.10990480378818e-05
"3129","WI","Langlade County",2.23977028603219e-05
"3130","WI","Lincoln County",1.97838548752788e-05
"3131","WI","Manitowoc County",1.89035831587931e-05
"3132","WI","Marathon County",1.6739711729375e-05
"3133","WI","Marinette County",2.11254032303787e-05
"3134","WI","Marquette County",1.72697925975771e-05
"3135","WI","Menominee County",2.91725368375049e-05
"3136","WI","Milwaukee County",1.82818366022539e-05
"3137","WI","Monroe County",2.05856864988321e-05
"3138","WI","Oconto County",1.89560990286772e-05
"3139","WI","Oneida County",1.78788994206094e-05
"3140","WI","Outagamie County",1.56840068406192e-05
"3141","WI","Ozaukee County",9.31274750915993e-06
"3142","WI","Pepin County",1.83721390285239e-05
"3143","WI","Pierce County",1.55837659461133e-05
"3144","WI","Polk County",1.91299525143051e-05
"3145","WI","Portage County",1.77350283041134e-05
"3146","WI","Price County",2.21473315329405e-05
"3147","WI","Racine County",1.73706081828337e-05
"3148","WI","Richland County",2.21032389684255e-05
"3149","WI","Rock County",1.82219304421293e-05
"3150","WI","Rusk County",2.43768901588071e-05
"3151","WI","St. Croix County",1.3070606684473e-05
"3152","WI","Sauk County",1.97022488729999e-05
"3153","WI","Sawyer County",2.07952994686839e-05
"3154","WI","Shawano County",2.12909307285133e-05
"3155","WI","Sheboygan County",1.73805858269228e-05
"3156","WI","Taylor County",2.07663555162466e-05
"3157","WI","Trempealeau County",2.03893417259252e-05
"3158","WI","Vernon County",2.15174350440836e-05
"3159","WI","Vilas County",1.75156455612801e-05
"3160","WI","Walworth County",1.65552195793366e-05
"3161","WI","Washburn County",2.1031801818498e-05
"3162","WI","Washington County",1.44425102569864e-05
"3163","WI","Waukesha County",1.10555577046887e-05
"3164","WI","Waupaca County",1.94028330794101e-05
"3165","WI","Waushara County",2.17505156043455e-05
"3166","WI","Winnebago County",1.68086369454075e-05
"3167","WI","Wood County",1.92943721737818e-05
"3168","WY","Wyoming",1.36519983070384e-05
"3169","WY","Albany County",1.82165132509081e-05
"3170","WY","Big Horn County",1.93914538998203e-05
"3171","WY","Campbell County",1.3638478573446e-05
"3172","WY","Carbon County",1.5961373910396e-05
"3173","WY","Converse County",1.37230196773175e-05
"3174","WY","Crook County",1.51611777973048e-05
"3175","WY","Fremont County",1.88581515354464e-05
"3176","WY","Goshen County",2.00257459269137e-05
"3177","WY","Hot Springs County",2.04376067500909e-05
"3178","WY","Johnson County",1.57065190451236e-05
"3179","WY","Laramie County",1.62405606979921e-05
"3180","WY","Lincoln County",1.4836118461117e-05
"3181","WY","Natrona County",1.23599369728589e-05
"3182","WY","Niobrara County",1.63988686738895e-05
"3183","WY","Park County",1.50666849829082e-05
"3184","WY","Platte County",1.74530090265101e-05
"3185","WY","Sheridan County",1.5033371556003e-05
"3186","WY","Sublette County",1.17831691453663e-05
"3187","WY","Sweetwater County",1.4073785951672e-05
"3188","WY","Teton County",5.49596142699883e-06
"3189","WY","Uinta County",1.60977108162654e-05
"3190","WY","Washakie County",1.67578096206549e-05
"3191","WY","Weston County",1.58960917658937e-05
